directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targetAngle,type,cursor_rotation,target_vertPos,plane_setting,exp_version,home_x,home_y,home_z,trackerholderobject_movement_filename
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,148,12,12,981.8088,982.8093,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T148.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,149,12,13,984.1644,985.2869,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T149.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,150,12,14,986.0423,987.6873,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T150.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,151,12,15,988.3647,989.5204,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T151.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,152,12,16,990.1645,991.1204,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T152.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,153,12,17,991.9424,992.9424,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T153.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,154,12,18,993.587,994.8098,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T154.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,155,12,19,995.4647,996.4428,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T155.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,156,12,20,997.2423,998.1646,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T156.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,157,12,21,998.9092,999.787,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T157.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,158,12,22,1000.487,1001.409,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T158.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,159,12,23,1002.142,1003.22,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T159.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,160,12,24,1004.143,1005.02,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T160.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,161,12,25,1005.809,1006.765,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T161.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,162,12,26,1007.41,1008.421,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T162.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,163,12,27,1009.121,1010.01,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T163.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,164,12,28,1010.765,1011.643,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T164.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,165,12,29,1012.243,1013.387,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T165.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,166,12,30,1014.265,1015.087,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T166.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,167,12,31,1015.787,1016.487,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T167.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,168,12,32,1017.143,1017.987,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T168.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,169,12,33,1018.665,1019.543,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T169.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,170,12,34,1020.143,1021.31,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T170.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,171,12,35,1022.01,1023.043,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T171.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,172,12,36,1023.665,1024.443,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T172.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,173,12,37,1025.121,1026.187,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T173.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,174,12,38,1026.821,1027.721,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T174.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,175,12,39,1028.365,1029.187,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T175.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,176,12,40,1029.843,1030.665,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T176.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,177,12,41,1031.387,1032.965,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T177.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,178,12,42,1033.61,1034.465,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T178.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,179,12,43,1035.165,1035.887,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T179.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,180,12,44,1036.465,1037.543,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T180.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,181,12,45,1038.243,1039.043,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T181.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,182,12,46,1039.721,1041.265,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T182.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,183,12,47,1041.943,1042.721,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T183.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,184,12,48,1043.51,1044.165,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T184.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,185,12,49,1044.765,1045.465,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T185.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,186,12,50,1046.065,1046.843,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T186.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,187,12,51,1047.443,1048.343,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T187.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,188,12,52,1048.988,1049.866,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T188.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,189,12,53,1052.91,1055.488,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T189.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,190,12,54,1056.31,1057.821,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T190.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,191,12,55,1058.743,1060.421,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T191.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,192,12,56,1061.143,1062.443,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T192.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,193,12,57,1063.21,1064.166,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T193.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,194,12,58,1064.843,1066.321,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T194.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,195,12,59,1067.21,1068.71,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T195.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,196,12,60,1069.91,1070.743,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T196.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,197,12,61,1073.922,1076.577,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T197.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,198,12,62,1077.577,1078.644,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T198.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,199,12,63,1079.711,1080.566,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T199.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,200,12,64,1081.911,1082.744,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T200.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,201,12,65,1084.044,1084.922,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T201.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,202,12,66,1086.544,1087.444,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T202.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,203,12,67,1088.444,1089.266,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T203.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,204,12,68,1090.444,1091.666,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T204.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,205,12,69,1092.343,1093.61,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T205.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,206,12,70,1094.844,1095.543,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T206.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,207,12,71,1096.243,1097.088,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T207.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,208,12,72,1097.721,1098.588,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T208.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,209,12,73,1099.621,1100.343,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T209.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,210,12,74,1100.888,1101.71,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T210.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,211,12,75,1102.966,1103.688,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T211.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,212,12,76,1104.788,1105.622,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T212.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,213,12,77,1106.788,1107.722,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T213.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,214,12,78,1108.788,1109.543,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T214.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,215,12,79,1110.566,1111.61,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T215.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,216,12,80,1112.366,1113.61,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T216.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,217,12,81,1114.566,1115.311,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T217.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,218,12,82,1116.311,1117.066,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T218.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,219,12,83,1117.766,1118.589,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T219.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,220,12,84,1119.244,1120.089,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T220.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,221,12,85,1120.788,1121.711,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T221.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,222,12,86,1125.177,1128.1,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T222.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,223,12,87,1129.111,1130.011,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T223.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,224,12,88,1130.744,1131.711,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T224.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,225,12,89,1132.467,1133.266,95,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T225.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,226,12,90,1134,1134.889,85,rotated,45,0,flat,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T226.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,227,13,1,1135.589,1136.144,120,nocursor,0,0,none,A,0.2468845,0.9424351,0.4244473,trackerholderobject_movement_T227.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,228,13,2,1142.044,1142.811,40,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T228.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,229,13,3,1143.511,1144.011,60,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T229.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,230,13,4,1144.689,1145.123,140,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T230.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,231,13,5,1146.622,1147.011,80,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T231.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,232,13,6,1147.745,1148.2,100,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T232.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,233,13,7,1148.944,1149.367,80,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T233.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,234,13,8,1150,1150.489,140,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T234.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,235,13,9,1151.245,1151.689,100,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T235.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,236,13,10,1152.5,1153.045,120,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T236.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,237,13,11,1153.922,1154.467,60,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T237.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,238,13,12,1155.222,1155.767,40,nocursor,0,0,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T238.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,239,14,1,1156.689,1158.122,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T239.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,240,14,2,1158.844,1159.645,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T240.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,241,14,3,1160.222,1160.967,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T241.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,242,14,4,1161.6,1162.422,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T242.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,243,14,5,1163.067,1165.189,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T243.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,244,14,6,1165.945,1167.967,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T244.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,245,14,7,1168.644,1170.444,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T245.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,246,14,8,1171.189,1171.945,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T246.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,247,14,9,1172.589,1173.989,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T247.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,248,14,10,1174.667,1175.289,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T248.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,249,14,11,1176.145,1177.323,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T249.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,250,14,12,1178.023,1179.167,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T250.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,251,14,13,1179.867,1181.023,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T251.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,252,14,14,1181.723,1182.39,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T252.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,253,15,1,1183.045,1183.467,60,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T253.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,254,15,2,1184.189,1184.567,40,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T254.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,255,15,3,1185.123,1185.589,140,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T255.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,256,15,4,1186.323,1186.723,80,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T256.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,257,15,5,1187.467,1187.867,120,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T257.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,258,15,6,1188.745,1189.145,100,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T258.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,259,15,7,1189.945,1190.345,100,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T259.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,260,15,8,1191.067,1191.489,120,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T260.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,261,15,9,1192.267,1192.689,80,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T261.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,262,15,10,1193.4,1193.789,40,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T262.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,263,15,11,1194.689,1195.123,140,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T263.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,264,15,12,1196.067,1196.467,60,nocursor,0,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T264.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,265,16,1,1197.345,1198.745,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T265.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,266,16,2,1199.523,1201.367,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T266.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,267,16,3,1203.79,1205.723,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T267.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,268,16,4,1206.39,1207.123,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T268.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,269,16,5,1207.7,1208.567,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T269.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,270,16,6,1209.123,1209.823,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T270.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,271,16,7,1210.468,1211.445,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T271.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,272,16,8,1212.101,1212.99,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T272.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,273,16,9,1213.567,1214.245,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T273.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,274,16,10,1214.945,1215.59,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T274.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,275,16,11,1216.124,1216.868,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T275.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,276,16,12,1217.467,1218.19,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T276.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,277,16,13,1218.845,1219.623,85,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T277.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,278,16,14,1220.245,1221.445,95,rotated,45,0,flat,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T278.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,279,17,1,1222.201,1222.868,40,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T279.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,280,17,2,1223.468,1223.845,60,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T280.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,281,17,3,1224.445,1224.845,140,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T281.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,282,17,4,1225.89,1226.245,120,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T282.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,283,17,5,1226.89,1227.245,80,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T283.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,284,17,6,1228.523,1228.923,100,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T284.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,285,17,7,1229.723,1230.101,60,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T285.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,286,17,8,1231.39,1231.723,40,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T286.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,287,17,9,1234.59,1235.09,80,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T287.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,288,17,10,1235.845,1236.323,100,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T288.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,289,17,11,1237.023,1237.468,140,nocursor,0,20,none,A,0.2332333,0.9461449,0.4218279,trackerholderobject_movement_T289.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,290,17,12,1239.224,1239.69,120,nocursor,0,20,none,A,0.2341635,0.9540735,0.4185048,trackerholderobject_movement_T290.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,291,18,1,1240.401,1242.201,95,rotated,45,0,flat,A,0.2341635,0.9540735,0.4185048,trackerholderobject_movement_T291.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,292,18,2,1242.89,1243.69,85,rotated,45,0,flat,A,0.2341635,0.9540735,0.4185048,trackerholderobject_movement_T292.csv
reachWithPlane_A/001/S001,reachWithPlane_A,001,1,293,18,3,1244.323,1245.145,85,rotated,45,0,flat,A,0.2341635,0.9540735,0.4185048,trackerholderobject_movement_T293.csv
