directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targetAngle,type,cursor_rotation,target_vertPos,plane_setting,exp_version,home_x,home_y,home_z,trackerholderobject_movement_filename,selected
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,1,1,1,9.660676,11.32001,90,instruction,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T001.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,2,2,1,11.32001,13.15055,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T002.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,3,2,2,13.98369,14.75022,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T003.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,4,2,3,15.45029,16.38379,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T004.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,5,2,4,17.08363,17.73881,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T005.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,6,2,5,18.38333,18.9834,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T006.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,7,2,6,19.5389,20.16119,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T007.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,8,2,7,20.76119,21.60574,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T008.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,9,2,8,22.22799,22.82835,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T009.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,10,2,9,23.40566,23.95,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T010.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,11,2,10,24.5057,25.65026,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T011.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,12,2,11,26.22806,26.82803,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T012.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,13,2,12,27.36152,27.90582,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T013.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,14,2,13,28.52809,29.35063,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T014.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,15,2,14,29.90595,30.48382,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T015.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,16,2,15,30.98388,31.56166,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T016.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,17,2,16,32.05046,32.60595,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T017.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,18,2,17,33.20592,33.86178,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T018.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,19,2,18,34.30602,35.02813,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T019.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,20,2,19,35.45037,36.08384,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T020.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,21,2,20,36.55051,37.15051,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T021.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,22,2,21,37.60617,38.28373,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T022.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,23,2,22,38.75042,39.38382,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T023.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,24,2,23,39.85085,40.45043,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T024.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,25,2,24,40.95045,41.55045,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T025.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,26,2,25,42.12838,42.70624,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T026.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,27,2,26,43.18397,43.76167,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T027.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,28,2,27,44.35065,44.95068,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T028.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,29,2,28,46.05074,46.7063,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T029.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,30,2,29,47.26188,47.95063,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T030.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,31,2,30,48.38405,48.92839,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T031.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,32,2,31,49.50627,50.12846,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T032.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,33,2,32,50.55062,51.12836,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T033.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,34,2,33,51.6506,52.25065,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T034.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,35,2,34,52.68399,53.30633,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T035.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,36,2,35,53.8063,54.35076,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T036.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,37,2,36,54.90625,55.46188,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T037.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,38,2,37,56.00629,56.54011,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T038.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,39,2,38,57.2287,57.96199,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T039.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,40,2,39,58.45102,59.00652,85,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T040.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,41,2,40,59.50625,60.00649,95,aligned,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T041.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,42,3,1,60.5062,60.98426,140,nocursor,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T042.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,43,3,2,62.12866,62.56194,80,nocursor,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T043.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,44,3,3,63.32857,63.76184,40,nocursor,0,0,none,A,0.2517425,0.933684,0.4287798,trackerholderobject_movement_T044.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,45,3,4,64.92869,65.50645,120,nocursor,0,0,none,A,0.2517988,0.9321312,0.4308666,trackerholderobject_movement_T045.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,46,3,5,66.32868,66.78406,60,nocursor,0,0,none,A,0.2517988,0.9321312,0.4308666,trackerholderobject_movement_T046.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,47,3,6,67.94002,68.55082,100,nocursor,0,0,none,A,0.2517988,0.9321312,0.4308666,trackerholderobject_movement_T047.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,48,3,7,69.16197,69.70657,120,nocursor,0,0,none,A,0.2517988,0.9321312,0.4308666,trackerholderobject_movement_T048.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,49,3,8,70.28445,70.80635,60,nocursor,0,0,none,A,0.2517988,0.9321312,0.4308666,trackerholderobject_movement_T049.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,50,3,9,72.34043,72.90645,100,nocursor,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T050.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,51,3,10,73.52873,73.98413,40,nocursor,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T051.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,52,3,11,74.562,75.10644,140,nocursor,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T052.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,53,3,12,76.0067,76.48422,80,nocursor,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T053.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,54,4,1,77.06206,77.76258,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T054.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,55,4,2,78.20686,78.82898,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T055.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,56,4,3,79.30627,79.86193,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T056.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,57,4,4,80.38442,81.00662,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T057.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,58,4,5,81.58415,84.27346,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T058.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,59,4,6,85.32878,86.18459,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T059.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,60,4,7,86.95116,87.58453,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T060.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,61,4,8,88.15114,88.77317,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T061.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,62,4,9,89.36228,89.98455,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T062.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,63,4,10,90.54008,91.16241,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T063.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,64,4,11,91.70674,92.32903,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T064.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,65,4,12,92.98483,93.54012,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T065.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,66,4,13,94.10664,94.76253,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T066.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,67,4,14,95.32917,96.12915,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T067.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,68,5,1,96.80687,97.60678,140,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T068.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,69,5,2,98.40672,98.85112,60,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T069.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,70,5,3,99.36256,100.0067,100,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T070.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,71,5,4,100.5624,101.1621,120,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T071.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,72,5,5,101.9066,102.3845,40,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T072.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,73,5,6,103.4846,104.0068,80,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T073.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,74,5,7,104.6514,105.1621,60,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T074.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,75,5,8,106.2846,106.8625,120,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T075.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,76,5,9,107.5069,108.0623,100,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T076.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,77,5,10,108.7625,109.2289,40,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T077.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,78,5,11,109.9847,110.5292,80,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T078.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,79,5,12,111.1624,111.729,140,nocursor,0,0,flat,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T079.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,80,6,1,112.4294,113.5292,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T080.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,81,6,2,114.1625,114.9626,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T081.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,82,6,3,115.5847,116.3294,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T082.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,83,6,4,116.807,117.5404,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T083.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,84,6,5,118.0847,118.8073,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T084.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,85,6,6,119.307,120.0069,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T085.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,86,6,7,120.5847,121.2405,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T086.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,87,6,8,121.9293,122.5849,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T087.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,88,6,9,123.1403,123.7294,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T088.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,89,6,10,124.3294,124.9294,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T089.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,90,6,11,125.4849,126.1294,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T090.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,91,6,12,126.8072,127.9072,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T091.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,92,6,13,128.5628,129.185,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T092.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,93,6,14,129.6849,130.2629,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T093.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,94,7,1,130.8406,131.2405,100,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T094.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,95,7,2,132.0072,132.4627,120,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T095.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,96,7,3,133.1073,133.5628,40,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T096.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,97,7,4,134.285,134.7627,140,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T097.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,98,7,5,135.4073,135.9073,80,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T098.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,99,7,6,136.5848,137.0294,60,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T099.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,100,7,7,137.6849,138.1628,120,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T100.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,101,7,8,138.7849,139.1852,60,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T101.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,102,7,9,139.9633,140.3407,40,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T102.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,103,7,10,141.5634,142.1852,80,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T103.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,104,7,11,142.8852,143.4295,100,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T104.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,105,7,12,144.1296,144.685,140,nocursor,0,20,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T105.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,106,8,1,145.3295,146.1075,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T106.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,107,8,2,146.6075,147.3296,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T107.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,108,8,3,147.9629,148.6629,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T108.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,109,8,4,149.2073,149.8075,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T109.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,110,8,5,150.4298,151.363,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T110.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,111,8,6,152.0074,152.5851,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T111.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,112,8,7,153.2297,153.863,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T112.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,113,8,8,154.4408,155.0631,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T113.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,114,8,9,155.6074,156.263,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T114.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,115,8,10,156.7855,157.4408,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T115.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,116,8,11,157.9854,158.8853,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T116.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,117,8,12,159.4629,160.0632,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T117.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,118,8,13,160.6631,161.4077,85,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T118.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,119,8,14,162.0631,162.7298,95,aligned,0,0,none,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T119.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,120,9,1,163.4299,164.3075,100,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T120.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,121,9,2,165.1073,165.6298,60,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T121.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,122,9,3,166.6298,167.2077,140,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T122.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,123,9,4,167.8851,168.4076,40,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T123.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,124,9,5,169.2407,169.8075,120,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T124.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,125,9,6,170.4074,170.9863,80,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T125.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,126,9,7,171.6299,172.2297,140,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T126.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,127,9,8,173.1629,173.6852,80,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T127.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,128,9,9,174.3297,174.9078,100,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T128.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,129,9,10,175.6075,176.0853,40,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T129.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,130,9,11,177.3633,178.0078,120,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T130.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,131,9,12,178.9854,179.5075,60,nocursor,0,20,tilt,A,0.2369895,0.9287271,0.428223,trackerholderobject_movement_T131.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,132,10,1,180.2633,294.0784,90,instruction,0,0,none,A,0.2532376,0.9377515,0.426926,trackerholderobject_movement_T132.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,133,11,1,326.4048,332.2912,95,aligned,0,0,none,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T133.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,134,11,2,333.3802,334.1911,85,aligned,0,0,none,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T134.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,135,11,3,335.08,335.7357,85,aligned,0,0,none,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T135.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,136,11,4,336.6024,337.2248,95,aligned,0,0,none,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T136.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,137,12,1,337.9908,340.0021,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T137.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,138,12,2,340.9732,342.1466,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T138.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,139,12,3,342.9953,344.1242,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T139.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,140,12,4,344.8911,346.4026,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T140.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,141,12,5,347.1022,347.9467,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T141.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,142,12,6,348.7511,349.4465,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T142.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,143,12,7,350.1687,351.3023,95,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T143.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,144,12,8,352.1244,353.1245,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T144.csv,1
reachWithPlane_A/003/S001,reachWithPlane_A,3,1,145,12,9,353.8244,354.7245,85,rotated,45,0,flat,A,0.2532216,0.9386162,0.4258288,trackerholderobject_movement_T145.csv,1
